track_name,artist,genre,release_year,danceability,energy,valence,acousticness,instrumentalness,speechiness,tempo,loudness,duration_ms,popularity
Rush,Jhené Aiko,r&b,2005,0.6474,0.4188,0.4493,0.3116,0.0114,0.1309,118.7,-10.1,171948,49
Break,Marshmello,electronic,1995,0.5865,0.8195,0.6877,0.0104,0.1109,0.165,110.3,-4.9,230174,50
Gold,Muse,rock,1991,0.3708,0.699,0.7214,0.2442,0.0664,0.0637,118.1,-3.6,206375,35
Echo Dreams Gold,Olivia Rodrigo,pop,2002,0.7099,0.4853,0.6879,0.1722,0.0459,0.0493,125.8,-5.3,166420,52
Light Crystal,Deadmau5,electronic,1998,0.638,0.7936,0.6326,0.0815,0.0306,0.0726,127.8,-4.9,258409,67
Crystal,Red Hot Chili Peppers,rock,2023,0.4243,0.8979,0.3039,0.2701,0.0453,0.1159,162.4,-8.7,219212,55
Gone,Luis Fonsi,latin,2006,0.9282,0.6865,0.4745,0.0322,0.0486,0.0454,128.7,-5.5,280896,85
Storm,Olivia Rodrigo,pop,2016,0.7123,0.8136,0.698,0.0,0.0231,0.1348,104.4,-4.2,212494,78
Electric Love,H.E.R.,r&b,2018,0.6134,0.6305,0.2571,0.2202,0.0113,0.141,99.8,-2.0,238805,55
Fall,The Strokes,indie,2011,0.7783,0.6325,0.2584,0.2837,0.0791,0.0386,125.1,-4.6,251608,64
Rush,Justin Bieber,pop,2013,0.7309,0.647,0.7147,0.0,0.0,0.1193,123.7,-3.0,162741,48
Low Night Shadow,David Guetta,electronic,1996,0.791,0.8394,0.1332,0.0085,0.6877,0.1903,109.0,-4.9,173053,49
Night Pulse Break,Harry Styles,pop,2023,0.5053,0.9115,0.7281,0.3079,0.0089,0.1061,105.0,-7.7,184274,68
Waves Light,H.E.R.,r&b,2001,0.9098,0.4164,0.5315,0.4122,0.0455,0.1019,108.6,-13.3,120000,45
Away Pulse,Chris Brown,r&b,2012,0.5757,0.5552,0.5101,0.3654,0.032,0.0896,115.1,-6.9,214923,52
Found Sunset Midnight,Megan Thee Stallion,hip-hop,2004,0.8729,0.895,0.6864,0.0021,0.0188,0.1532,108.0,-6.3,294430,72
Fall Low,Avicii,electronic,2022,0.7417,0.7676,0.4005,0.0,0.7736,0.0,128.1,-7.4,228931,47
Dance Break,Vampire Weekend,indie,2002,0.6692,0.3258,0.4952,0.9109,0.1995,0.0171,127.1,-6.7,173698,51
Break Glow Home,Foo Fighters,rock,2012,0.5966,0.9038,0.3196,0.036,0.1817,0.0341,126.2,-5.1,187023,66
Midnight Low,Olivia Rodrigo,pop,2021,0.4351,0.5046,0.6263,0.1891,0.024,0.2181,96.6,-5.9,217651,53
Rain Fever Lost,Esperanza Spalding,jazz,2024,0.3751,0.4058,0.3731,0.5088,0.2285,0.0977,125.3,-11.4,188689,26
Silver Shadow,Daniel Caesar,r&b,1990,0.6836,0.5051,0.6172,0.1933,0.0173,0.0684,89.6,-10.9,176077,44
Echo Fever,Vampire Weekend,indie,1994,0.6314,0.3583,0.1614,0.5979,0.0632,0.0592,124.5,-9.8,206393,28
High Midnight Glow,Chris Brown,r&b,2002,0.7458,0.7027,0.4751,0.0583,0.0296,0.0157,102.8,-4.4,189630,59
Night,Luke Bryan,country,1994,0.5178,0.7138,0.5947,0.5063,0.0,0.0655,145.3,-12.2,244282,22
Love Lost Silver,Lil Nas X,hip-hop,2021,0.7989,0.9137,0.3546,0.1843,0.0035,0.1267,103.2,-5.7,301840,58
Red Love High,Maluma,latin,2010,0.8907,0.5516,0.7042,0.3326,0.0759,0.1574,112.8,-7.2,147041,71
Night,Mac DeMarco,indie,2013,0.5747,0.8187,0.8118,0.3396,0.2365,0.0437,139.4,-5.5,130038,62
Found,Jhené Aiko,r&b,2007,0.6904,0.7297,0.6064,0.3342,0.0389,0.0485,125.6,-7.2,120000,76
Dance Love,Green Day,rock,2010,0.4909,0.6721,0.5431,0.2013,0.153,0.0766,119.0,-4.7,189022,51
Silver High Break,Arctic Monkeys,rock,1999,0.2802,0.7861,0.4237,0.096,0.0141,0.0834,136.7,-5.7,177339,43
Red Sunset,Coldplay,rock,2013,0.4857,0.9172,0.287,0.2314,0.0,0.0466,130.1,-5.1,250408,53
Fever Heart,The Killers,rock,2010,0.5028,0.7545,0.4345,0.1546,0.0385,0.043,128.6,-5.5,284388,53
Fever,Post Malone,hip-hop,2014,0.6857,0.4509,0.2686,0.1559,0.0,0.2941,160.2,-9.2,276601,56
Fire Glow,Chris Brown,r&b,2012,1.0,0.7224,0.2691,0.0,0.0546,0.0,138.9,-2.6,183749,89
Light Night,Chris Brown,r&b,2011,0.5111,0.7347,0.7399,0.1699,0.0362,0.1613,127.0,-7.0,225042,86
Echo Heart Found,Drake,hip-hop,1993,0.6242,0.5249,0.6546,0.0853,0.0,0.1877,121.3,-6.3,171805,46
Rain,H.E.R.,r&b,2023,0.6912,0.5876,0.7073,0.3018,0.0721,0.0845,139.1,-9.4,194791,53
Waves Rise,Harry Styles,pop,1995,0.5907,0.6943,0.7968,0.3654,0.0,0.1303,158.6,-4.8,270341,48
Waves Midnight Night,Justin Bieber,pop,2017,0.6719,0.6465,0.4024,0.6247,0.0413,0.1116,98.9,-6.7,164422,51
Free Love,Harry Styles,pop,2020,0.7068,0.7549,0.2052,0.1514,0.0613,0.088,110.4,-5.8,157366,62
Storm Pulse Midnight,Zedd,electronic,2024,0.7554,0.8959,0.6795,0.0297,0.3656,0.1669,111.8,-2.5,200085,74
Love,Muse,rock,2012,0.5834,0.8487,0.2497,0.1205,0.0481,0.1001,112.4,-3.5,162962,58
Home Neon Electric,Red Hot Chili Peppers,rock,1995,0.323,0.9674,0.224,0.2995,0.0431,0.1071,115.9,-5.9,238334,30
Fall Wild,Kanye West,hip-hop,2005,0.7687,0.5316,0.2182,0.1156,0.0204,0.2596,85.5,-7.2,168489,52
Shine Light,Kane Brown,country,1991,0.4856,0.7726,0.6677,0.3947,0.0048,0.0255,123.5,-1.9,243559,27
Echo,Ed Sheeran,pop,2013,0.5606,0.4627,0.8332,0.2646,0.0568,0.0036,108.7,-8.1,197318,64
Rise Rain Free,H.E.R.,r&b,2006,0.5509,0.434,0.4282,0.11,0.0187,0.0739,99.9,-7.2,158558,66
Silver Neon,Shakira,latin,1990,0.803,0.541,0.661,0.0,0.0328,0.1419,91.7,-2.7,205465,45
Light Dreams Shadow,Luke Combs,country,1995,0.5868,0.6803,0.2828,0.4282,0.0133,0.036,128.8,-7.4,122242,35
Dance Pulse Fire,Bon Iver,indie,1994,0.4357,0.4672,0.4026,0.1843,0.0,0.0257,92.7,-7.6,176859,25
Gone Electric,Olivia Rodrigo,pop,2018,0.6846,0.8352,0.7742,0.124,0.0258,0.1399,116.9,-2.2,165862,65
Pulse Fall Love,Ed Sheeran,pop,2001,0.4509,0.667,0.5552,0.0,0.022,0.0565,146.1,-4.4,298020,39
Sunset,Mitski,indie,1992,0.8074,0.4564,0.0213,0.2264,0.2542,0.0,138.6,-12.6,259896,35
Gold Love,Deadmau5,electronic,1990,0.8271,0.5707,0.5223,0.0673,0.0,0.0633,123.0,-8.4,120000,61
Light Fire Heart,Jhené Aiko,r&b,2016,0.7223,0.5743,0.2694,0.1381,0.0,0.0358,120.7,-8.4,189572,85
Wild Fire,Rosalía,latin,2013,0.7341,0.7319,0.7472,0.1749,0.0,0.05,120.5,-5.4,247284,56
Glow Heart,Ozuna,latin,2008,0.5539,0.817,0.4011,0.2772,0.0651,0.0383,126.0,-7.0,192443,44
Low Shine,Bon Iver,indie,1997,0.4829,0.6324,0.2688,0.4235,0.0,0.1203,113.6,-11.7,187006,58
High Pulse Free,André Rieu,classical,1991,0.3019,0.2156,0.1568,0.8383,0.8367,0.0444,87.8,-9.1,207187,38
Free Waves,Luis Fonsi,latin,2019,0.6233,0.6078,0.7277,0.2731,0.0297,0.0836,105.5,-5.7,167676,87
Electric Gone,Coldplay,rock,2019,0.632,0.8054,0.574,0.0429,0.0336,0.0,88.9,-4.0,225262,64
High Stars Sunset,Vampire Weekend,indie,2021,0.6012,0.6356,0.219,0.171,0.0,0.0859,137.9,-13.8,320151,36
Gone Neon,Ed Sheeran,pop,1990,0.7087,0.9363,0.4807,0.4716,0.0,0.1051,139.5,-5.3,237442,70
Pulse Rise,Muse,rock,2002,0.3081,0.8127,0.524,0.0281,0.0135,0.0355,85.0,-6.4,251765,37
Storm Lost,Bon Iver,indie,2000,0.5681,0.5839,0.1114,0.3453,0.0829,0.0659,104.2,-11.6,238662,36
Low,Pearl Jam,rock,1999,0.307,0.7359,0.2699,0.2433,0.1207,0.0441,127.7,-3.6,203676,40
Shine,Pearl Jam,rock,2015,0.3077,0.8371,0.5751,0.262,0.0264,0.0,114.0,-4.8,120000,64
Pulse Home,Billie Eilish,pop,2009,0.6314,0.6846,0.7865,0.3105,0.0634,0.0796,151.8,-3.8,164268,56
Home Dreams Shine,Diana Krall,jazz,2006,0.3852,0.3758,0.4848,0.7208,0.4769,0.0,65.8,-12.2,173496,39
Fever Pulse Glow,Marshmello,electronic,2006,0.8633,0.6624,0.2586,0.0977,0.3422,0.0737,138.9,-3.2,238097,48
Light Stay,J Balvin,latin,1993,0.794,0.6099,0.7813,0.1986,0.0,0.1115,129.7,-1.9,174136,45
Shadow Free,Red Hot Chili Peppers,rock,1994,0.3532,0.8535,0.5117,0.1147,0.0555,0.0625,109.1,-7.6,243068,49
Rain Echo,Miranda Lambert,country,2012,0.6761,0.599,0.6894,0.195,0.0108,0.0864,151.7,-3.8,222986,54
Night,Zach Bryan,country,1999,0.6039,0.5686,0.4378,0.3487,0.0172,0.0443,122.9,-5.7,210451,34
Fever Love High,J. Cole,hip-hop,2017,0.8924,0.573,0.0979,0.2077,0.0354,0.057,116.3,-5.6,167332,31
Midnight Waves,J. Cole,hip-hop,2022,0.8377,0.6677,0.2348,0.0325,0.0198,0.2291,125.2,-4.1,208507,53
Rain Fall Gone,The Killers,rock,2015,0.5889,0.828,0.5451,0.0959,0.0487,0.0054,120.1,-4.3,207364,91
Rain,Ludovico Einaudi,classical,2018,0.2775,0.408,0.6089,1.0,0.7298,0.0285,97.7,-7.0,274970,31
Fever Stars,Summer Walker,r&b,2016,0.6927,0.5713,0.4861,0.0949,0.0001,0.0751,96.5,-6.2,219102,88
Night,Mac DeMarco,indie,2007,0.297,0.2717,0.5857,0.5944,0.0,0.0881,103.2,-9.0,184211,56
Lost Gold,Tyler the Creator,hip-hop,1999,0.9451,0.6648,0.2894,0.1232,0.0018,0.297,141.9,-9.2,253917,71
Fever,Zach Bryan,country,1994,0.7218,0.604,0.3,0.399,0.0,0.0,99.1,-3.4,176844,67
Neon Rain Wild,Miranda Lambert,country,1999,0.4556,0.7276,0.6657,0.7574,0.0032,0.0412,121.5,-7.2,148909,40
Shine Light Fever,Maluma,latin,2010,0.7061,0.6903,0.4206,0.1883,0.132,0.0744,116.2,-7.1,157254,60
Love Shine,Itzhak Perlman,classical,2013,0.2289,0.0,0.3388,0.9765,0.7264,0.0301,138.9,-15.6,187484,35
Waves,Kendrick Lamar,hip-hop,1992,0.8289,0.7135,0.8638,0.0993,0.0449,0.1379,130.6,-8.1,270411,74
Rain Fall,Harry Styles,pop,2020,0.6257,0.6511,0.4255,0.4289,0.0,0.0648,105.6,-9.6,181457,64
Rush Crystal Rise,Bad Bunny,latin,1991,0.7126,0.656,0.5395,0.3981,0.0498,0.1133,113.6,-7.0,200008,32
Lost,Rauw Alejandro,latin,1991,0.6482,0.4755,0.69,0.4129,0.0357,0.1271,137.5,-9.5,155141,39
Glow Electric,SZA,r&b,2023,0.7544,0.2101,0.5633,0.0,0.0685,0.1055,98.3,-6.4,187400,57
Break,The Killers,rock,2009,0.4356,0.7757,0.7457,0.3113,0.2222,0.0772,139.7,-4.7,187843,91
Stay,David Guetta,electronic,2022,0.8828,0.6621,0.4842,0.0478,0.1615,0.0505,116.9,-5.7,233550,67
Free Pulse Shine,Cardi B,hip-hop,1993,0.8603,0.8169,0.6877,0.2074,0.0142,0.0669,89.6,-8.2,257231,50
Wild Night Away,Lil Nas X,hip-hop,2000,0.69,0.6571,0.3732,0.0873,0.0205,0.1943,111.5,-2.1,202679,56
Away Heart,Summer Walker,r&b,1994,0.719,0.5227,0.4001,0.3791,0.0212,0.1381,149.3,-5.6,126325,32
Stars Storm,Karol G,latin,2014,0.7777,0.9294,0.8646,0.2709,0.0063,0.1323,85.2,-7.3,195019,85
Home Glow Blue,Radiohead,rock,2023,0.5394,0.7265,0.1303,0.2607,0.1726,0.0189,128.1,-3.2,156474,44
Low,Megan Thee Stallion,hip-hop,1998,0.8968,0.5378,0.3323,0.1049,0.0072,0.0781,90.9,-4.1,304196,62
Fire Storm Night,Muse,rock,1995,0.5185,0.7137,0.7955,0.3541,0.1075,0.0121,137.3,-3.2,151788,49
Shadow,Red Hot Chili Peppers,rock,2007,0.5835,0.9291,0.3381,0.0713,0.0525,0.0189,159.8,-5.0,168229,49
Stay Electric Light,Jason Aldean,country,2003,0.4694,0.5853,0.5525,0.1805,0.0,0.0847,130.9,-8.2,233265,51
Found,Vampire Weekend,indie,2008,0.3997,0.2216,0.4513,0.7052,0.227,0.0745,142.3,-9.3,248020,46
Electric Dreams Stars,Travis Scott,hip-hop,2003,0.6846,0.7326,0.5736,0.1628,0.0,0.1072,110.5,-9.3,184468,73
Stars Fall,Morgan Wallen,country,2006,0.5039,0.719,0.4688,0.5071,0.0013,0.0405,91.5,-6.6,236039,35
Crystal Dance Rise,Bon Iver,indie,2024,0.3809,0.8,0.6499,0.6664,0.0,0.0228,117.5,-10.3,184389,56
Heart,Chet Baker,jazz,2018,0.6483,0.7301,0.3088,0.6321,0.3111,0.1342,131.2,-10.0,242193,56
Fall Gold,Radiohead,rock,2006,0.524,0.8242,0.1401,0.1618,0.0881,0.0424,161.3,-0.7,173161,46
Pulse Home,Max Richter,classical,1997,0.1341,0.2509,0.4127,0.7765,0.8004,0.0307,115.0,-17.3,149928,25
Gold Red,Kendrick Lamar,hip-hop,1990,0.6641,0.8022,0.0938,0.1449,0.0196,0.1396,75.0,-1.3,252973,38
Light Crystal,Post Malone,hip-hop,1996,0.7896,0.7357,0.1768,0.0951,0.0027,0.1887,103.7,-4.7,191155,53
High,Taylor Swift,pop,1994,0.5768,0.7979,0.7478,0.0092,0.004,0.0577,129.3,-3.9,313010,57
Neon Dreams Free,Marshmello,electronic,2013,0.6891,0.8738,0.0756,0.0353,0.1273,0.0616,148.0,-2.3,199128,26
Low,The Weeknd,pop,2017,0.633,0.6948,0.6467,0.2277,0.0026,0.0141,125.2,-9.0,277746,76
Crystal,Pearl Jam,rock,2006,0.5961,0.7814,0.7036,0.2342,0.0,0.0129,114.1,-6.5,150049,48
Low High Sunset,Drake,hip-hop,2009,0.7019,0.6703,0.5732,0.0,0.0125,0.0371,105.6,-6.2,190713,53
Silver,Morgan Wallen,country,1992,0.6182,0.6409,1.0,0.2872,0.0,0.1021,109.4,-7.0,127026,75
Sunset Dance,Vampire Weekend,indie,2015,0.5248,0.3794,0.4506,0.1605,0.0,0.0697,124.4,-7.0,226249,49
Echo,Kendrick Lamar,hip-hop,2004,0.8793,0.5665,0.3639,0.0,0.0,0.2608,133.2,-6.4,169667,54
Fever Storm Gold,Norah Jones,jazz,1997,0.193,0.433,0.8172,0.3537,0.0,0.0806,128.3,-12.6,130142,57
Electric Night Glow,John Coltrane,jazz,2002,0.2972,0.4663,0.3993,0.4618,0.0982,0.0073,128.1,-14.8,198547,16
Crystal Home Stars,Kacey Musgraves,country,1992,0.473,0.387,0.4906,0.8095,0.0203,0.0496,103.8,-7.8,208243,22
Fire,Taylor Swift,pop,1990,0.6501,0.7526,0.7906,0.2059,0.0437,0.053,107.8,-8.2,240950,72
Electric,Ozuna,latin,1998,0.8929,0.6659,0.5248,0.2549,0.021,0.0836,83.2,-2.2,146934,56
Gone Silver,Tame Impala,indie,2020,0.4323,0.4235,0.1009,0.5553,0.1309,0.0641,138.5,-9.4,273195,21
Shine Love,Rauw Alejandro,latin,2015,0.6392,0.8639,0.567,0.1958,0.0311,0.0793,107.2,-6.0,273390,64
Rise Stay,Cardi B,hip-hop,2006,0.7207,0.9382,0.8687,0.2322,0.0,0.2213,110.4,-5.5,172718,59
Rush,Marshmello,electronic,2023,0.7322,0.7077,0.2919,0.0795,0.5515,0.0154,130.5,-3.0,162118,69
Echo,Chris Brown,r&b,1998,0.784,0.881,0.6584,0.131,0.0,0.0633,110.6,-5.2,244162,69
Home,Zedd,electronic,2002,0.6433,0.7768,0.6513,0.0657,0.3626,0.0138,132.9,-5.8,212422,46
Dreams,Ariana Grande,pop,1994,0.6917,0.9474,0.5018,0.2647,0.074,0.0599,98.1,-4.0,154788,51
Red Heart,Megan Thee Stallion,hip-hop,2002,0.8883,0.4864,0.7493,0.0903,0.0075,0.004,136.9,-6.1,250054,51
Waves Fire Sunset,Luke Bryan,country,1990,0.3992,0.535,0.8541,0.6209,0.0135,0.0858,96.3,-8.3,282134,34
Shine Stars,Robert Glasper,jazz,2014,0.4112,0.3546,0.5277,0.8036,0.0064,0.0736,148.3,-9.7,251559,21
Break Stay Electric,Taylor Swift,pop,1993,0.7683,0.5721,0.4282,0.1359,0.0565,0.1079,145.7,-7.5,192985,38
Fire Blue Dance,Yo-Yo Ma,classical,1999,0.1739,0.0373,0.1891,0.9033,0.8644,0.0328,131.7,-16.9,238884,28
Storm Rush Electric,Kendrick Lamar,hip-hop,2017,0.6528,0.6903,0.359,0.1921,0.0169,0.2938,89.5,-8.4,194082,48
Love,Karol G,latin,1995,0.8481,0.7987,0.9355,0.2724,0.0,0.0166,136.7,-1.0,122388,62
Night Shadow,Zach Bryan,country,2016,0.8207,0.6453,0.3448,0.7462,0.0076,0.0808,102.7,-7.0,237674,68
Free Red,Luke Combs,country,2001,0.3461,0.4917,0.4778,0.6088,0.0248,0.0587,95.4,-11.0,190541,23
Night,Vampire Weekend,indie,1992,0.6261,0.758,0.5652,0.3399,0.0811,0.0219,82.3,-10.7,197020,26
Shine Blue Neon,Cardi B,hip-hop,2022,0.7174,0.7581,0.3511,0.2647,0.0371,0.3933,148.8,-3.9,179310,82
Pulse Fever Gone,Norah Jones,jazz,1999,0.4898,0.1199,0.4112,0.6325,0.1846,0.0191,116.1,-6.9,227747,52
Fall Fever High,Adele,pop,2020,0.589,0.8901,0.5327,0.2267,0.0,0.0212,83.3,-9.1,205622,56
Storm Love,Daddy Yankee,latin,2004,0.8057,0.7159,0.4497,0.2265,0.0228,0.2312,100.6,-1.0,223731,51
Gold,Daddy Yankee,latin,1996,0.7385,0.7475,0.4525,0.156,0.0181,0.0956,94.4,-5.1,166127,72
Midnight,Maluma,latin,2003,0.9452,0.7289,0.9415,0.2266,0.0,0.155,132.6,-6.2,227205,69
Night,Red Hot Chili Peppers,rock,2003,0.4928,0.9041,0.4871,0.0,0.0,0.0596,119.8,-7.3,179435,41
Light,Beach House,indie,1992,0.5356,0.5743,0.5465,0.3672,0.215,0.0676,161.0,-6.1,206758,41
Light Heart,Harry Styles,pop,1992,0.7876,0.7286,0.9008,0.0796,0.0325,0.0711,95.9,-2.5,156256,34
Pulse Home Echo,Ed Sheeran,pop,2011,0.5968,0.8524,0.5225,0.0195,0.0,0.1354,132.5,-13.2,190728,68
Electric Free,J Balvin,latin,2008,0.8068,0.9081,0.5584,0.132,0.0,0.1025,142.1,-6.1,194554,53
Pulse Gone Rise,Marshmello,electronic,2024,0.7867,0.7352,0.4351,0.1161,0.4443,0.0207,119.9,-5.9,180606,72
Silver Electric,Esperanza Spalding,jazz,2001,0.3956,0.8082,0.3302,0.9511,0.3192,0.053,78.1,-12.2,159151,47
Break,Megan Thee Stallion,hip-hop,1994,0.6732,0.6582,0.9221,0.1021,0.006,0.0689,101.9,-6.0,252633,60
Crystal,Dua Lipa,pop,1999,0.5979,0.7559,0.7939,0.0805,0.0013,0.0803,117.5,-8.7,188758,68
Gone,Kamasi Washington,jazz,2022,0.3976,0.2394,0.3791,0.3444,0.6732,0.024,145.1,-6.4,160949,33
Crystal Blue,Tiësto,electronic,2002,0.8004,0.7824,0.6749,0.0731,0.0,0.0,118.7,-2.1,179731,37
Rain,Imagine Dragons,rock,2024,0.3658,0.9035,0.355,0.1571,0.1134,0.0,122.0,-5.0,224123,53
Lost,Shakira,latin,2021,0.97,0.6953,0.5317,0.367,0.0346,0.1287,113.6,-1.1,187511,72
Silver Storm,Zedd,electronic,2000,0.6151,0.62,0.311,0.0045,0.4088,0.0746,122.7,-7.8,196584,51
Dance Break Neon,Daniel Caesar,r&b,2013,0.8585,0.6928,0.6531,0.0,0.0136,0.0,83.6,-3.3,265458,71
Gold Fire Neon,Kygo,electronic,2024,0.831,0.6832,0.6127,0.0176,0.0,0.0705,141.4,-8.1,289292,46
Electric Neon,Herbie Hancock,jazz,2008,0.7438,0.5044,0.3991,0.5115,0.0975,0.0417,149.5,-7.5,125113,34
Break,Gregory Porter,jazz,1995,0.4345,0.442,0.4811,0.89,0.3649,0.0304,101.4,-8.2,225385,31
Echo Stay,Bad Bunny,latin,2024,0.8442,0.7416,0.9415,0.0,0.0117,0.0994,95.1,-4.4,196800,65
Rain Echo,Taylor Swift,pop,1993,0.4944,0.4877,0.6281,0.4194,0.0455,0.0612,93.1,-5.6,195932,27
Dance,John Coltrane,jazz,2022,0.5409,0.1642,0.8131,0.8856,0.2041,0.0867,72.4,-7.2,214998,70
Home,Rauw Alejandro,latin,2002,0.858,0.5679,0.663,0.1902,0.0515,0.1358,115.8,-5.2,228393,52
Stars Stay Away,J Balvin,latin,2008,0.9292,0.6347,0.5309,0.2885,0.0066,0.0821,106.2,-7.4,187187,59
Stay,Tyler the Creator,hip-hop,2001,0.7931,0.5184,0.8237,0.1474,0.0209,0.114,117.8,-4.4,160288,44
Gone,Sufjan Stevens,indie,2000,0.6802,0.7368,0.2361,0.2871,0.3576,0.089,89.5,-8.6,272929,47
Neon Rise Crystal,Luis Fonsi,latin,1995,0.6806,0.6644,0.5707,0.1829,0.0133,0.0932,131.2,-2.6,120025,39
Fire Silver,Ed Sheeran,pop,2001,0.5401,0.811,0.6533,0.1511,0.0161,0.0654,81.3,-7.6,202025,60
Dance,Post Malone,hip-hop,2016,0.7712,0.6718,0.5054,0.1408,0.0221,0.1395,107.9,-9.1,221544,55
Found High,Beach House,indie,2014,0.4193,0.4104,0.2667,0.6384,0.2748,0.0888,154.7,-7.1,217574,26
Pulse,Taylor Swift,pop,1992,0.4895,0.9719,0.3333,0.2146,0.0,0.1265,130.5,-5.0,139081,53
Gold Dance Rise,Max Richter,classical,1992,0.4409,0.4512,0.2787,1.0,0.9459,0.0211,70.2,-10.1,168089,28
Gold Gone,J Balvin,latin,2009,0.7011,0.849,0.5066,0.3057,0.0237,0.0099,112.6,-5.2,275892,50
Rain Home,Khalid,r&b,2017,0.6629,0.406,0.4739,0.1168,0.0,0.1822,77.5,-8.9,132876,50
Rain Rise Wild,The Killers,rock,2012,0.5585,0.7056,0.5293,0.2812,0.1228,0.0,103.5,-7.2,232445,70
Found Free Light,The Killers,rock,1992,0.6219,0.5962,0.3048,0.1491,0.0,0.002,133.8,-4.0,169156,35
Heart Red,Vampire Weekend,indie,2013,0.4192,0.2412,0.6761,0.5547,0.1427,0.0699,134.0,-5.6,217284,43
Fever Red Dance,Red Hot Chili Peppers,rock,1995,0.2871,0.894,0.6156,0.0346,0.0,0.0341,114.3,-3.1,237489,61
Fever Stay,Zach Bryan,country,2009,0.5197,0.7353,0.6558,0.3055,0.0,0.0763,113.8,-4.3,231163,38
Gone,Cardi B,hip-hop,2000,0.6972,0.6319,0.5377,0.236,0.0208,0.1484,96.5,-10.7,254647,52
Night Home,The Weeknd,pop,2021,0.5774,0.7158,0.5244,0.2363,0.0218,0.0447,140.2,-3.3,349604,37
Found Shine Neon,Harry Styles,pop,2016,0.632,0.6781,0.2575,0.1155,0.0603,0.079,153.2,-7.3,221934,50
Crystal Found Break,Kygo,electronic,2010,0.7968,0.7798,0.2303,0.1138,0.2082,0.0607,123.0,-4.8,209363,63
Found Echo,Joshua Bell,classical,2002,0.2053,0.2346,0.2872,0.7611,1.0,0.0028,60.0,-12.9,218112,13
Found Stay,Travis Scott,hip-hop,2011,0.8026,0.4801,0.2984,0.0886,0.0091,0.0172,116.8,-6.8,217773,61
Shadow Love Midnight,Megan Thee Stallion,hip-hop,2024,0.7787,0.5314,0.6804,0.1758,0.0517,0.2346,114.1,-3.0,197715,60
Glow Shine Stay,Post Malone,hip-hop,2011,0.836,0.7206,0.4047,0.1963,0.02,0.1974,69.1,-5.3,197495,59
Dreams Found Free,Calvin Harris,electronic,2017,0.6255,0.8956,0.526,0.0616,0.0106,0.2115,115.9,-3.5,154622,79
Echo,Megan Thee Stallion,hip-hop,2010,0.7875,0.5239,0.424,0.0805,0.0189,0.2985,132.6,-6.6,210900,50
Crystal Electric,Phoebe Bridgers,indie,2007,0.5451,0.2455,0.5432,0.0763,0.0357,0.014,119.3,-8.9,203658,49
Blue Fall Neon,Kygo,electronic,2020,0.7005,0.9672,0.3316,0.0,0.46,0.143,155.2,-3.7,248786,59
Storm,Zedd,electronic,2010,0.8877,0.7759,0.3772,0.102,0.2216,0.0553,153.9,-5.7,227171,51
Shadow,Harry Styles,pop,2003,0.6482,0.7475,0.3181,0.3397,0.0078,0.1009,117.5,-7.1,138984,43
Shadow,Ludovico Einaudi,classical,2014,0.242,0.21,0.015,0.8677,0.9745,0.0416,105.2,-7.2,164946,15
Rain,Red Hot Chili Peppers,rock,2016,0.4605,0.8075,0.5749,0.0,0.0,0.0357,150.0,-5.9,221491,44
Electric,Ed Sheeran,pop,2012,0.822,0.5713,0.8041,0.2308,0.0545,0.0552,77.9,-6.9,221264,56
Gold,Daddy Yankee,latin,2020,0.8488,0.7783,0.5627,0.1997,0.0356,0.0877,109.9,-5.0,203564,79
Dance,Daniel Caesar,r&b,2018,0.892,0.4464,0.6595,0.0,0.0799,0.0539,99.6,-5.2,154373,74
Home Rise,J. Cole,hip-hop,2019,0.7933,0.6949,0.4616,0.1809,0.0,0.0594,100.4,-2.7,210449,57
Light Sunset,Tyler the Creator,hip-hop,2015,0.6843,0.3242,0.2303,0.1597,0.0,0.1536,157.7,-9.0,176707,48
Lost,Luke Bryan,country,2009,0.4809,0.5806,0.5462,0.378,0.0067,0.0591,102.1,-7.5,120000,48
Heart Away Dance,Pearl Jam,rock,2008,0.3578,0.722,0.6745,0.3941,0.0387,0.0608,95.6,-4.2,216855,65
Fire Low,Gregory Porter,jazz,2016,0.2247,0.3083,0.7291,0.6571,0.197,0.0,132.4,-8.9,157872,1
Light,Summer Walker,r&b,2014,0.7132,0.3577,0.4887,0.3952,0.0302,0.1121,99.4,-10.3,173617,68
Stars Rise,Lil Nas X,hip-hop,2012,0.7438,0.4224,0.3357,0.1139,0.0195,0.1395,92.8,-8.5,168959,82
Neon Gone,Calvin Harris,electronic,2018,0.8056,1.0,0.3368,0.0159,0.0,0.0,133.3,-4.4,183173,60
Dance Storm,Foo Fighters,rock,2004,0.7222,0.9435,0.3364,0.1628,0.0485,0.0234,113.8,-5.1,183344,63
Dance,Zach Bryan,country,1992,0.3199,0.6587,0.7914,0.2673,0.0,0.0927,150.6,-8.3,270003,42
Light Rain Rush,David Guetta,electronic,1999,0.7142,0.7671,0.5063,0.0,0.6132,0.1,122.3,-4.5,185751,65
High,Kanye West,hip-hop,2004,0.7946,0.6598,0.406,0.0,0.0,0.0412,90.0,-4.9,161571,67
Neon Love Found,Daniel Caesar,r&b,2005,0.831,0.175,0.2628,0.3827,0.0513,0.0,86.6,-5.5,164129,47
Sunset,André Rieu,classical,2006,0.2082,0.2459,0.2526,1.0,0.7739,0.0553,60.0,-18.6,130156,3
